39.592	 14.871	 88.460
35.466	 58.233	 58.837
62.970	 60.471	 70.857
72.143	 41.249	 18.559
2.390	 40.584	 86.593
87.486	 80.619	 54.639
68.971	 67.896	 81.241
13.060	 16.972	 70.170
35.152	 62.977	 82.979
25.769	 86.682	 95.108
45.552	 32.620	 15.777
81.010	 80.629	 68.791
22.379	 33.352	 5.022
16.614	 39.223	 89.316
66.344	 32.919	 82.462
24.218	 90.737	 29.148
62.320	 80.676	 3.199
87.932	 98.854	 64.930
37.867	 73.126	 91.997
49.537	 18.079	 47.341
7.142	 91.630	 51.180
25.457	 40.457	 95.916
65.710	 76.931	 11.455
26.399	 81.125	 75.868
42.319	 68.964	 68.762
18.277	 1.223	 2.834
10.148	 84.306	 10.353
32.069	 72.991	 36.589
51.019	 25.884	 57.708
46.755	 73.108	 10.493
97.972	 41.538	 79.484
43.086	 81.064	 48.471
53.898	 1.095	 60.525
22.968	 69.007	 51.700
19.635	 83.901	 9.747
27.091	 44.550	 57.385
10.734	 11.045	 1.598
42.541	 30.048	 27.198
65.573	 76.610	 91.054
47.901	 87.401	 8.307
67.413	 73.988	 38.498
65.893	 1.945	 59.829
33.443	 11.405	 66.797
54.305	 17.739	 39.593
49.216	 43.788	 63.537
15.273	 92.931	 87.017
26.559	 50.905	 49.045
4.153	 40.466	 37.847
16.689	 84.950	 65.277
51.877	 72.099	 8.124
92.769	 3.402	 22.650
49.984	 14.228	 25.216
90.815	 53.770	 85.850
52.325	 84.956	 23.840
11.582	 64.717	 10.757
28.554	 9.841	 28.629
91.239	 51.383	 26.483
34.246	 49.142	 79.185
25.680	 61.866	 99.602
1.353	 45.876	 52.089
87.732	 15.126	 18.518
92.986	 78.416	 15.962
93.673	 6.539	 38.052
69.204	 2.787	 88.735
91.656	 43.849	 22.819
60.915	 92.536	 63.561
5.482	 99.218	 29.562
24.009	 38.587	 26.111
22.470	 36.814	 17.431
76.812	 58.369	 31.492
90.431	 89.806	 43.479
7.063	 64.497	 83.832
90.373	 62.012	 42.500
0.590	 97.009	 53.072
34.075	 59.188	 89.129
45.347	 69.422	 91.488
11.142	 22.343	 48.819
79.828	 44.108	 16.958
88.310	 2.875	 35.880
86.423	 73.521	 65.600
49.611	 9.844	 26.291
46.412	 51.187	 59.648
47.062	 41.368	 51.319
15.680	 24.236	 19.566
69.998	 54.753	 10.139
34.752	 88.382	 11.564
86.971	 71.499	 16.769
88.282	 7.726	 70.307
66.951	 68.809	 98.856
6.033	 62.162	 48.676
30.473	 14.600	 95.551
96.049	 87.384	 75.009
37.989	 61.786	 71.040
5.829	 56.505	 54.505
97.393	 11.829	 63.455
14.745	 21.435	 3.450
77.410	 25.767	 78.570
60.971	 2.958	 90.973
37.401	 41.397	 92.457
45.640	 96.772	 19.749
78.538	 83.827	 77.173
38.649	 94.831	 54.037
54.703	 29.683	 74.911
11.824	 16.533	 99.145
6.734	 75.840	 43.264
14.151	 5.007	 96.583
22.836	 38.709	 14.800
58.123	 43.280	 10.304
0.514	 39.437	 88.100
29.296	 68.750	 73.817
90.358	 72.087	 64.387
67.738	 73.192	 89.864
93.377	 44.108	 35.113
93.087	 95.397	 6.864
34.176	 1.376	 39.611
60.508	 14.610	 40.622
7.553	 61.572	 33.244
8.513	 75.115	 74.674
23.144	 31.461	 16.185
4.231	 55.379	 67.163
98.755	 89.869	 14.855
8.843	 35.260	 85.066
70.326	 16.309	 19.789
93.755	 26.238	 4.076
64.882	 38.672	 70.454
6.922	 93.103	 25.494
67.250	 25.242	 94.445
32.634	 93.676	 26.147
84.227	 65.062	 63.454
29.816	 65.323	 97.922
70.130	 35.389	 74.028
29.510	 47.014	 75.847
54.071	 80.807	 15.078
20.081	 76.432	 29.722
49.734	 63.013	 42.424
19.361	 6.832	 10.864
43.843	 38.875	 25.188
64.199	 64.737	 62.215
3.024	 24.880	 71.310
73.348	 88.844	 53.892
19.157	 77.249	 61.836
93.850	 49.189	 35.430
81.424	 32.123	 97.618
37.834	 9.275	 2.104
52.925	 9.690	 91.483
72.357	 45.802	 27.089
83.136	 5.739	 55.533
59.479	 30.700	 36.596
99.371	 61.718	 81.671
60.086	 5.423	 5.950
43.431	 68.714	 67.334
35.921	 49.132	 17.304
11.194	 57.432	 37.153
35.745	 9.540	 98.498
42.317	 76.557	 74.528
86.615	 80.939	 52.162
25.617	 88.305	 84.791
2.078	 6.004	 68.928
26.071	 2.093	 59.173
3.960	 10.268	 36.119
0.793	 46.467	 11.676
71.853	 66.756	 55.920
56.723	 46.663	 37.078
3.505	 86.484	 96.070
90.997	 75.518	 28.581
32.989	 47.083	 56.922
60.273	 23.805	 57.640
36.838	 27.162	 98.550
64.792	 39.103	 11.587
30.837	 4.140	 38.024
72.370	 77.696	 10.048
91.992	 68.715	 11.448
75.884	 74.690	 81.772
59.987	 56.787	 82.470
96.582	 4.795	 16.186
83.060	 1.045	 65.763
85.307	 36.951	 72.174
38.708	 93.099	 47.211
52.449	 3.548	 22.172
80.816	 11.069	 44.066
67.651	 46.039	 2.042
69.046	 22.720	 21.770
8.010	 54.054	 59.413
7.440	 18.221	 41.261
16.777	 88.240	 91.046
43.067	 13.075	 50.693
79.582	 59.931	 68.039
46.681	 71.203	 28.920
2.853	 49.885	 19.531
96.382	 76.310	 61.279
38.630	 91.140	 53.585
74.960	 40.787	 34.113
74.690	 80.505	 39.399
77.509	 50.775	 39.426
38.281	 88.343	 73.039
76.625	 48.907	 40.779
87.421	 24.763	 1.697
9.745	 80.840	 98.158
49.546	 42.950	 69.610
21.850	 7.626	 46.069
38.418	 24.097	 76.044
96.505	 9.493	 77.981
18.864	 0.949	 41.008
14.133	 53.276	 55.776
69.344	 87.637	 1.963
68.659	 98.643	 98.576
45.608	 34.801	 98.291
48.587	 31.509	 38.138
1.801	 50.363	 12.699
30.517	 25.606	 0.229
77.271	 66.180	 39.797
50.105	 61.255	 13.307
28.335	 83.740	 86.593
5.476	 49.318	 83.015
91.849	 80.123	 97.878
57.148	 6.376	 8.643
97.680	 44.871	 89.417
91.119	 96.141	 77.806
94.810	 67.908	 71.416
13.760	 8.278	 11.223
36.922	 96.542	 36.239
93.039	 9.598	 12.193
48.861	 92.251	 13.484
14.438	 33.331	 45.499
0.839	 40.834	 18.088
87.335	 54.888	 86.132
5.312	 51.104	 14.580
43.866	 45.526	 31.814
92.552	 72.151	 63.656
94.580	 73.033	 52.193
64.724	 73.601	 87.101
86.710	 22.886	 30.105
40.991	 19.233	 19.455
14.964	 85.520	 93.068
77.957	 15.829	 72.917
19.350	 45.818	 85.541
13.176	 61.387	 63.841
75.203	 25.667	 54.866
93.804	 95.007	 60.552
81.057	 31.510	 27.213
42.874	 74.726	 46.498
98.374	 84.866	 32.186
17.860	 85.522	 86.038
10.500	 76.053	 13.911
60.707	 79.271	 21.179
3.205	 80.344	 3.931
74.100	 33.932	 41.609
19.380	 94.706	 13.556
46.937	 85.134	 24.682
43.140	 99.421	 92.765
4.302	 54.772	 0.149
72.476	 61.877	 37.233
29.416	 5.514	 70.069
89.297	 72.602	 58.552
95.221	 36.075	 9.125
48.692	 16.558	 25.732
0.174	 76.325	 76.380
1.568	 12.375	 8.044
7.807	 59.125	 49.613
49.294	 64.820	 84.074
1.715	 84.406	 77.190
28.911	 70.063	 91.304
94.490	 26.797	 15.436
37.060	 22.281	 2.626
18.108	 24.385	 99.712
65.493	 11.783	 82.477
73.142	 71.438	 55.722
38.107	 34.736	 8.538
21.217	 8.857	 75.953
6.962	 58.578	 28.279
52.166	 97.427	 68.421
40.148	 10.477	 41.489
54.770	 23.135	 0.603
54.114	 87.990	 37.842
82.650	 15.274	 60.028
83.836	 32.230	 40.596
41.455	 57.809	 12.863
10.417	 14.360	 43.976
47.185	 68.669	 35.934
30.947	 4.116	 94.752
7.462	 94.970	 23.246
8.547	 72.850	 75.400
89.517	 60.293	 48.170
32.075	 46.324	 45.747
58.962	 73.454	 99.932
82.790	 27.954	 83.178
52.821	 0.744	 75.701
85.060	 22.509	 44.980
88.746	 9.254	 49.637
22.864	 11.074	 45.024
3.187	 23.369	 49.141
34.421	 59.075	 23.224
89.008	 56.748	 83.034
16.786	 31.399	 57.657
12.167	 66.834	 18.055
17.795	 81.021	 5.748
58.326	 70.418	 90.410
28.948	 85.991	 40.994
99.799	 61.637	 96.014
3.879	 18.029	 11.107
18.626	 87.751	 61.517
75.775	 54.492	 19.659
76.064	 17.225	 86.156
83.152	 74.905	 72.121
52.305	 91.221	 28.089
11.074	 35.443	 11.781
60.593	 35.988	 57.513
61.937	 72.086	 55.723
44.951	 34.553	 6.025
44.404	 22.088	 72.476
74.288	 26.097	 0.393
78.570	 98.701	 60.850
35.942	 96.433	 87.322
43.514	 15.328	 65.137
16.051	 31.953	 14.884
16.118	 25.210	 48.252
42.809	 89.496	 28.757
30.010	 56.481	 76.749
90.643	 36.607	 30.592
60.383	 48.922	 24.443
87.241	 53.133	 73.165
40.484	 72.201	 70.381
29.737	 8.058	 61.915
46.837	 95.284	 33.524
69.359	 46.480	 25.341
47.713	 61.186	 44.876
8.612	 97.286	 19.866
8.970	 54.303	 16.239
0.477	 54.594	 63.066
39.311	 56.748	 8.326
50.092	 8.607	 25.199
17.303	 3.270	 87.649
5.775	 46.759	 60.735
35.772	 44.628	 79.623
81.376	 30.299	 24.685
38.934	 16.430	 75.120
6.056	 9.134	 93.991
58.367	 85.798	 38.030
36.037	 29.208	 8.562
64.559	 93.320	 54.440
66.997	 92.511	 57.467
91.280	 92.754	 28.772
94.069	 81.457	 52.520
81.958	 69.662	 87.450
56.771	 67.843	 2.882
75.942	 17.542	 55.988
53.217	 30.401	 70.007
95.207	 54.478	 25.909
2.109	 75.742	 0.787
26.549	 55.005	 13.854
44.605	 14.184	 87.563
55.012	 58.455	 53.080
85.960	 50.718	 73.627
85.749	 11.428	 43.326
28.477	 86.857	 6.696
61.140	 34.433	 26.967
57.013	 13.218	 13.497
93.503	 33.564	 19.762
7.157	 91.178	 95.694
35.932	 9.609	 89.354
38.364	 15.813	 64.188
3.841	 6.685	 53.899
91.826	 16.671	 12.461
1.369	 76.276	 72.275
85.444	 24.996	 61.490
4.861	 11.279	 34.815
47.195	 7.953	 68.203
52.529	 51.587	 94.039
13.173	 65.078	 84.719
34.590	 6.815	 1.148
0.679	 29.247	 21.766
30.190	 59.540	 56.369
21.800	 39.058	 33.812
74.587	 36.899	 42.322
57.144	 58.812	 2.875
9.113	 50.102	 91.825
24.762	 65.294	 6.520
1.634	 52.009	 65.235
39.415	 38.064	 36.961
75.313	 61.190	 23.915
92.526	 38.189	 37.345
32.978	 90.378	 46.612
50.820	 79.473	 13.510
20.500	 19.018	 0.189
85.778	 1.001	 0.868
84.049	 77.004	 85.716
93.345	 1.507	 18.984
69.410	 97.730	 57.526
56.237	 94.177	 68.636
33.116	 34.006	 93.437
30.750	 3.876	 6.246
7.159	 8.126	 10.520
3.367	 8.350	 3.095
9.921	 7.376	 3.207
3.558	 7.884	 2.027
4.844	 4.010	 2.349
5.869	 9.155	 5.201
6.956	 2.167	 10.973
0.026	 6.768	 9.069
4.555	 9.859	 5.632
10.579	 6.687	 7.327
10.136	 4.936	 6.966
2.327	 6.164	 1.140
3.216	 5.984	 1.990
3.037	 2.559	 6.037
6.128	 6.826	 0.007
2.066	 5.239	 0.200
5.224	 0.842	 2.758
6.393	 1.661	 4.512
9.823	 9.399	 5.970
5.065	 1.643	 5.378
6.260	 3.756	 4.597
1.944	 9.183	 7.434
2.040	 6.722	 7.757
0.312	 5.730	 2.850
5.590	 10.706	 9.001
9.446	 9.863	 3.295
9.680	 2.807	 2.114
2.053	 9.472	 4.891
4.253	 9.152	 2.271
9.876	 5.055	 1.798
2.956	 5.728	 8.496
4.261	 0.489	 10.855
5.753	 9.281	 9.810
7.541	 5.696	 4.862
4.182	 0.350	 2.375
0.938	 8.766	 4.420
0.548	 3.481	 9.583
10.245	 4.683	 9.528
5.287	 9.992	 2.756
5.793	 2.693	 9.223
5.783	 3.848	 2.828
1.857	 6.592	 8.921
9.338	 9.292	 2.585
5.591	 7.363	 0.998
5.973	 3.278	 4.200
5.873	 4.692	 2.552
0.313	 0.286	 3.017
7.639	 3.630	 8.255
8.752	 0.591	 0.101
8.009	 7.308	 6.439
10.109	 1.841	 10.692
2.416	 0.421	 2.519
7.785	 3.879	 7.804
6.476	 1.196	 7.115
8.042	 9.497	 0.249
1.663	 5.777	 2.492
9.258	 4.730	 3.293
6.349	 3.792	 9.427
3.152	 4.850	 8.430
4.213	 2.627	 4.333
2.154	 4.848	 6.802
2.550	 9.586	 8.046
3.519	 8.930	 5.047
7.436	 3.166	 8.036
8.076	 7.787	 2.304
1.883	 5.871	 7.797
0.011	 2.101	 8.096
10.951	 2.168	 2.562
3.687	 1.529	 3.702
6.228	 5.071	 9.807
1.291	 1.168	 4.311
7.664	 9.774	 0.508
3.214	 10.491	 8.371
0.613	 0.313	 10.198
4.076	 0.174	 5.540
10.441	 10.257	 0.591
10.060	 5.541	 2.107
6.807	 9.629	 4.619
10.235	 5.834	 9.288
8.366	 7.138	 10.222
7.684	 2.511	 7.737
2.618	 5.944	 4.150
6.962	 10.864	 8.546
7.886	 9.269	 2.881
5.074	 3.992	 6.787
3.404	 6.959	 8.570
9.768	 7.467	 2.358
2.164	 4.517	 8.437
8.654	 6.596	 1.761
2.064	 9.450	 5.668
5.159	 0.058	 8.334
5.651	 4.861	 10.719
3.854	 2.175	 5.265
9.778	 6.158	 2.740
2.915	 6.197	 8.725
0.233	 8.106	 4.413
7.811	 7.052	 7.126
10.546	 5.672	 0.141
9.115	 6.892	 6.692
7.766	 5.886	 0.673
6.112	 0.736	 8.272
0.389	 10.545	 4.112
10.965	 8.346	 0.917
5.640	 9.536	 7.253
0.757	 10.177	 0.433
10.898	 7.696	 9.482
1.852	 7.596	 9.333
2.525	 1.374	 0.563
7.035	 0.860	 8.478
6.128	 1.035	 8.013
4.621	 7.379	 8.873
9.788	 7.350	 9.119
10.648	 8.245	 6.393
10.477	 2.363	 2.266
10.839	 5.681	 2.620
4.248	 2.341	 3.282
7.569	 6.849	 1.139
3.147	 6.615	 9.553
8.973	 4.124	 5.313
8.556	 2.409	 1.707
2.716	 10.749	 5.948
7.311	 7.404	 6.750
0.733	 5.070	 3.861
6.657	 6.734	 3.346
9.230	 1.901	 0.061
2.387	 5.884	 3.767
1.823	 6.730	 3.134
3.326	 5.508	 5.816
0.156	 1.299	 1.531
8.383	 2.277	 5.539
2.571	 7.283	 7.060
9.346	 9.613	 10.415
8.894	 0.844	 3.300
1.158	 7.732	 4.980
3.846	 8.859	 0.630
2.071	 3.075	 8.284
4.474	 3.502	 4.824
3.854	 5.069	 4.534
10.418	 10.427	 5.065
4.072	 3.704	 5.373
9.367	 0.750	 5.789
3.617	 3.763	 8.041
9.165	 7.785	 1.740
10.745	 6.158	 5.194
4.348	 0.928	 3.040
4.037	 8.769	 0.130
2.527	 7.558	 0.403
8.650	 7.271	 8.306
5.694	 10.894	 1.957
4.807	 6.936	 7.410
10.092	 9.984	 0.702
7.010	 5.292	 3.163
7.937	 5.554	 7.450
8.826	 7.517	 1.270
10.534	 3.691	 3.501
7.352	 1.615	 3.058
7.254	 5.964	 3.125
10.738	 6.320	 7.999
9.672	 7.283	 5.740
2.802	 7.410	 9.450
5.198	 10.038	 0.687
5.363	 10.066	 5.388
5.327	 3.015	 1.002
7.325	 1.381	 1.197
4.872	 6.084	 10.588
6.287	 0.835	 3.987
0.214	 5.103	 10.515
10.753	 1.573	 3.001
10.680	 8.491	 6.664
9.266	 7.465	 10.159
10.722	 0.639	 0.290
7.807	 7.040	 5.147
6.129	 1.038	 9.019
4.122	 10.035	 9.233
6.522	 1.055	 2.622
0.256	 1.694	 9.685
1.309	 9.459	 9.520
9.850	 0.129	 8.757
2.004	 0.355	 1.795
6.030	 8.452	 8.575
3.840	 7.791	 3.637
6.777	 5.048	 2.410
4.753	 7.033	 9.142
7.796	 1.977	 6.379
8.557	 8.349	 2.757
3.781	 8.038	 3.160
4.883	 9.238	 10.820
6.760	 1.942	 0.705
7.543	 2.529	 7.310
9.286	 8.086	 9.895
2.687	 9.720	 0.502
5.422	 6.385	 10.438
6.948	 5.198	 1.337
3.077	 8.461	 8.259
0.199	 9.333	 9.926
7.436	 0.447	 5.450
7.552	 0.406	 2.756
3.481	 1.835	 5.056
10.096	 0.539	 3.101
8.966	 9.824	 8.693
0.249	 0.872	 10.130
5.656	 0.467	 8.697
8.009	 1.049	 8.684
7.779	 4.288	 9.967
1.401	 5.064	 5.800
6.755	 0.570	 0.237
1.226	 6.108	 6.656
8.624	 10.502	 2.137
5.133	 10.022	 4.576
3.278	 2.831	 9.151
7.640	 0.068	 7.009
8.965	 7.275	 3.684
10.551	 5.889	 6.233
1.274	 5.598	 8.965
6.955	 1.431	 5.866
10.462	 0.858	 4.804
8.598	 1.800	 7.621
4.781	 9.019	 6.099
8.670	 2.947	 5.822
7.141	 1.990	 2.179
1.712	 10.844	 2.756
4.099	 5.273	 3.349
7.826	 5.180	 6.894
2.291	 4.308	 1.882
6.386	 3.044	 1.012
2.867	 9.209	 8.283
4.010	 6.596	 3.770
4.801	 2.840	 4.753
0.391	 0.866	 3.734
2.293	 8.175	 5.480
0.754	 4.292	 2.847
8.307	 9.669	 9.556
2.337	 4.900	 0.247
8.542	 4.408	 6.857
10.709	 4.169	 7.665
4.975	 4.878	 2.681
1.845	 7.089	 0.139
0.120	 4.549	 3.558
3.791	 2.686	 4.508
0.529	 10.430	 0.408
5.874	 5.761	 0.953
2.549	 4.218	 4.672
8.510	 9.383	 10.403
1.301	 2.065	 1.200
4.999	 2.224	 3.117
3.742	 6.714	 7.223
10.776	 4.661	 9.189
2.084	 4.304	 6.183
10.525	 0.486	 0.710
9.992	 7.634	 9.397
8.496	 10.539	 4.209
4.632	 2.869	 5.472
0.105	 9.666	 3.629
2.134	 3.103	 10.451
7.055	 3.070	 3.380
4.871	 9.808	 3.579
4.120	 8.530	 7.232
0.066	 0.963	 2.747
2.878	 1.237	 5.443
5.184	 5.897	 10.277
0.683	 0.927	 8.822
5.603	 4.288	 1.306
7.208	 2.870	 5.725
0.375	 10.589	 10.256
5.750	 6.902	 9.301
9.630	 0.596	 0.784
2.149	 5.958	 6.009
2.881	 2.303	 8.098
4.467	 5.670	 7.816
10.906	 1.716	 5.218
5.272	 4.663	 5.361
10.937	 0.895	 0.152
10.852	 10.452	 8.627
0.817	 4.593	 3.952
10.854	 10.329	 0.170
5.206	 9.880	 1.580
2.703	 1.446	 7.734
3.631	 1.138	 2.434
9.352	 8.669	 2.042
4.343	 2.856	 6.586
7.346	 0.841	 4.320
2.547	 10.408	 3.954
3.198	 1.055	 7.094
5.457	 2.931	 8.062
10.442	 10.623	 9.113
2.089	 8.629	 5.057
1.379	 4.214	 0.742
10.016	 10.729	 7.679
2.706	 7.430	 0.989
10.652	 7.313	 1.245
0.910	 0.394	 6.292
9.236	 8.452	 10.996
6.656	 4.040	 0.186
2.590	 7.472	 4.719
1.829	 5.970	 6.475
8.928	 5.194	 10.103
9.498	 5.740	 5.818
7.475	 7.499	 2.080
5.195	 6.787	 10.185
1.828	 9.505	 3.017
6.314	 1.373	 5.694
0.889	 4.073	 7.415
0.290	 7.170	 9.819
4.952	 9.536	 8.255
4.930	 6.673	 7.703
2.568	 4.995	 0.525
6.725	 0.188	 6.868
2.138	 5.564	 5.278
7.816	 7.594	 7.987
4.851	 3.615	 6.018
9.442	 10.058	 6.886
5.689	 5.912	 1.771
1.521	 6.550	 6.677
7.087	 0.700	 0.698
6.642	 4.491	 4.827
0.874	 4.484	 1.242
10.968	 7.765	 5.120
1.325	 8.258	 10.618
9.534	 9.677	 1.910
3.165	 9.364	 5.088
10.969	 3.092	 3.940
8.140	 6.013	 6.286
0.812	 0.916	 2.173
9.865	 7.409	 6.681
0.568	 5.586	 3.311
2.646	 8.536	 9.818
0.584	 6.123	 1.665
10.883	 5.788	 5.902
7.837	 9.006	 9.615
6.839	 0.117	 2.445
0.579	 5.659	 9.821
6.376	 6.909	 1.587
8.235	 3.087	 9.557
